SeriesId,AreaCode,ItemCode,SeriesTitle,FootnoteCodes,BeginYear,BeginPeriod,EndYear,EndPeriod
"APUA40074713     ",A400,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in West Size A, average price, not seasonally adjusted","          ",1978,M01,1983,M12
"APUA40074714     ",A400,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in West Size A, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA40074715     ",A400,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in West Size A, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA40074716     ",A400,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in West Size A, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA40074717     ",A400,74717,"Automotive diesel fuel, per gallon/3.785 liters in West Size A, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA4007471A     ",A400,7471A,"Gasoline, all types, per gallon/3.785 liters in West Size A, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA42172601     ",A421,72601,"Utility (piped) gas - 40 therms in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA42172610     ",A421,72610,"Electricity per KWH in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA42172611     ",A421,72611,"Utility (piped) gas - 100 therms in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA42172620     ",A421,72620,"Utility (piped) gas per therm in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA42172621     ",A421,72621,"Electricity per 500 KWH in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA42174712     ",A421,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted","          ",1978,M01,1991,M04
"APUA42174713     ",A421,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted","          ",1978,M01,1982,M09
"APUA42174714     ",A421,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA42174715     ",A421,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA42174716     ",A421,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA4217471A     ",A421,7471A,"Gasoline, all types, per gallon/3.785 liters in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA42272601     ",A422,72601,"Utility (piped) gas - 40 therms in San Francisco-Oakland-San Jose, CA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA42272610     ",A422,72610,"Electricity per KWH in San Francisco-Oakland-San Jose, CA, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA42272611     ",A422,72611,"Utility (piped) gas - 100 therms in San Francisco-Oakland-San Jose, CA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA42272620     ",A422,72620,"Utility (piped) gas per therm in San Francisco-Oakland-San Jose, CA, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA42272621     ",A422,72621,"Electricity per 500 KWH in San Francisco-Oakland-San Jose, CA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA42274712     ",A422,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in San Francisco-Oakland-San Jose, CA, average price, not seasonally adjusted","          ",1978,M01,1991,M04
"APUA42274713     ",A422,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in San Francisco-Oakland-San Jose, CA, average price, not seasonally adjusted","          ",1978,M01,1981,M02
"APUA42274714     ",A422,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in San Francisco-Oakland-San Jose, CA, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA42274715     ",A422,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in San Francisco-Oakland-San Jose, CA, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA42274716     ",A422,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in San Francisco-Oakland-San Jose, CA, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA4227471A     ",A422,7471A,"Gasoline, all types, per gallon/3.785 liters in San Francisco-Oakland-San Jose, CA, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA42372511     ",A423,72511,"Fuel oil #2 per gallon (3.785 liters) in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42372601     ",A423,72601,"Utility (piped) gas - 40 therms in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA42372610     ",A423,72610,"Electricity per KWH in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA42372611     ",A423,72611,"Utility (piped) gas - 100 therms in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA42372620     ",A423,72620,"Utility (piped) gas per therm in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA42372621     ",A423,72621,"Electricity per 500 KWH in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA42374712     ",A423,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42374713     ",A423,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1978,M01,1981,M03
"APUA42374714     ",A423,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA42374715     ",A423,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA42374716     ",A423,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA4237471A     ",A423,7471A,"Gasoline, all types, per gallon/3.785 liters in Seattle-Tacoma-Bremerton, WA, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA42472601     ",A424,72601,"Utility (piped) gas - 40 therms in San Diego, CA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42472610     ",A424,72610,"Electricity per KWH in San Diego, CA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42472611     ",A424,72611,"Utility (piped) gas - 100 therms in San Diego, CA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42472620     ",A424,72620,"Utility (piped) gas per therm in San Diego, CA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42472621     ",A424,72621,"Electricity per 500 KWH in San Diego, CA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42474712     ",A424,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in San Diego, CA, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42474713     ",A424,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in San Diego, CA, average price, not seasonally adjusted","          ",1978,M01,1983,M12
"APUA42474714     ",A424,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in San Diego, CA, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42474716     ",A424,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in San Diego, CA, average price, not seasonally adjusted","          ",1981,M09,1986,M12
"APUA4247471A     ",A424,7471A,"Gasoline, all types, per gallon/3.785 liters in San Diego, CA, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42572511     ",A425,72511,"Fuel oil #2 per gallon (3.785 liters) in Portland-Salem, OR-WA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42572601     ",A425,72601,"Utility (piped) gas - 40 therms in Portland-Salem, OR-WA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42572610     ",A425,72610,"Electricity per KWH in Portland-Salem, OR-WA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42572611     ",A425,72611,"Utility (piped) gas - 100 therms in Portland-Salem, OR-WA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42572620     ",A425,72620,"Utility (piped) gas per therm in Portland-Salem, OR-WA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42572621     ",A425,72621,"Electricity per 500 KWH in Portland-Salem, OR-WA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42574712     ",A425,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Portland-Salem, OR-WA, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42574713     ",A425,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Portland-Salem, OR-WA, average price, not seasonally adjusted","          ",1978,M01,1981,M03
"APUA42574714     ",A425,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Portland-Salem, OR-WA, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42574716     ",A425,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Portland-Salem, OR-WA, average price, not seasonally adjusted","          ",1981,M09,1986,M12
"APUA4257471A     ",A425,7471A,"Gasoline, all types, per gallon/3.785 liters in Portland-Salem, OR-WA, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42672601     ",A426,72601,"Utility (piped) gas - 40 therms in Honolulu, HI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42672610     ",A426,72610,"Electricity per KWH in Honolulu, HI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42672611     ",A426,72611,"Utility (piped) gas - 100 therms in Honolulu, HI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42672620     ",A426,72620,"Utility (piped) gas per therm in Honolulu, HI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42672621     ",A426,72621,"Electricity per 500 KWH in Honolulu, HI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42674712     ",A426,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Honolulu, HI, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42674713     ",A426,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Honolulu, HI, average price, not seasonally adjusted","          ",1978,M01,1983,M12
"APUA42674714     ",A426,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Honolulu, HI, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42674716     ",A426,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Honolulu, HI, average price, not seasonally adjusted","          ",1986,M02,1986,M12
"APUA4267471A     ",A426,7471A,"Gasoline, all types, per gallon/3.785 liters in Honolulu, HI, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42772511     ",A427,72511,"Fuel oil #2 per gallon (3.785 liters) in Anchorage, AK, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42772601     ",A427,72601,"Utility (piped) gas - 40 therms in Anchorage, AK, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42772610     ",A427,72610,"Electricity per KWH in Anchorage, AK, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42772611     ",A427,72611,"Utility (piped) gas - 100 therms in Anchorage, AK, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42772620     ",A427,72620,"Utility (piped) gas per therm in Anchorage, AK, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42772621     ",A427,72621,"Electricity per 500 KWH in Anchorage, AK, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA42774712     ",A427,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Anchorage, AK, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42774713     ",A427,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Anchorage, AK, average price, not seasonally adjusted","          ",1978,M01,1981,M04
"APUA42774714     ",A427,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Anchorage, AK, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA42774716     ",A427,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Anchorage, AK, average price, not seasonally adjusted","          ",1981,M09,1986,M12
"APUA4277471A     ",A427,7471A,"Gasoline, all types, per gallon/3.785 liters in Anchorage, AK, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA43372601     ",A433,72601,"Utility (piped) gas - 40 therms in Denver-Boulder-Greeley, CO, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA43372610     ",A433,72610,"Electricity per KWH in Denver-Boulder-Greeley, CO, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA43372611     ",A433,72611,"Utility (piped) gas - 100 therms in Denver-Boulder-Greeley, CO, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA43372620     ",A433,72620,"Utility (piped) gas per therm in Denver-Boulder-Greeley, CO, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA43372621     ",A433,72621,"Electricity per 500 KWH in Denver-Boulder-Greeley, CO, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA43374712     ",A433,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Denver-Boulder-Greeley, CO, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA43374713     ",A433,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Denver-Boulder-Greeley, CO, average price, not seasonally adjusted","          ",1978,M01,1980,M09
"APUA43374714     ",A433,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Denver-Boulder-Greeley, CO, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA43374716     ",A433,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Denver-Boulder-Greeley, CO, average price, not seasonally adjusted","          ",1985,M01,1986,M12
"APUA4337471A     ",A433,7471A,"Gasoline, all types, per gallon/3.785 liters in Denver-Boulder-Greeley, CO, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUB00072511     ",B000,72511,"Fuel oil #2 per gallon (3.785 liters) in City size B, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUB00072601     ",B000,72601,"Utility (piped) gas - 40 therms in City size B, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUB00072610     ",B000,72610,"Electricity per KWH in City size B, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUB00072611     ",B000,72611,"Utility (piped) gas - 100 therms in City size B, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUB00072620     ",B000,72620,"Utility (piped) gas per therm in City size B, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUB00072621     ",B000,72621,"Electricity per 500 KWH in City size B, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUB00074712     ",B000,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in City size B, average price, not seasonally adjusted","          ",1987,M01,1991,M04
"APUB00074714     ",B000,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in City size B, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUB00074715     ",B000,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in City size B, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUB00074716     ",B000,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in City size B, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUB0007471A     ",B000,7471A,"Gasoline, all types, per gallon/3.785 liters in City size B, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUB10072511     ",B100,72511,"Fuel oil #2 per gallon (3.785 liters) in Northeast size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB10072601     ",B100,72601,"Utility (piped) gas - 40 therms in Northeast size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB10072610     ",B100,72610,"Electricity per KWH in Northeast size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB10072611     ",B100,72611,"Utility (piped) gas - 100 therms in Northeast size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB10072620     ",B100,72620,"Utility (piped) gas per therm in Northeast size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB10072621     ",B100,72621,"Electricity per 500 KWH in Northeast size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB10074712     ",B100,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Northeast size B, average price, not seasonally adjusted","          ",1978,M01,1989,M06
"APUB10074713     ",B100,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Northeast size B, average price, not seasonally adjusted","          ",1978,M01,1981,M01
"APUB10074714     ",B100,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Northeast size B, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUB10074715     ",B100,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Northeast size B, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUB10074716     ",B100,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Northeast size B, average price, not seasonally adjusted","          ",1981,M09,1997,M12
"APUB1007471A     ",B100,7471A,"Gasoline, all types, per gallon/3.785 liters in Northeast size B, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUB20072511     ",B200,72511,"Fuel oil #2 per gallon (3.785 liters) in North Central size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB20072601     ",B200,72601,"Utility (piped) gas - 40 therms in North Central size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB20072610     ",B200,72610,"Electricity per KWH in North Central size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB20072611     ",B200,72611,"Utility (piped) gas - 100 therms in North Central size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB20072620     ",B200,72620,"Utility (piped) gas per therm in North Central size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB20072621     ",B200,72621,"Electricity per 500 KWH in North Central size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB20074712     ",B200,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in North Central size B, average price, not seasonally adjusted","          ",1978,M01,1989,M05
"APUB20074713     ",B200,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in North Central size B, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUB20074714     ",B200,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in North Central size B, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUB20074715     ",B200,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in North Central size B, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUB20074716     ",B200,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in North Central size B, average price, not seasonally adjusted","          ",1981,M09,1997,M12
"APUB2007471A     ",B200,7471A,"Gasoline, all types, per gallon/3.785 liters in North Central size B, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUB30072511     ",B300,72511,"Fuel oil #2 per gallon (3.785 liters) in South size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB30072601     ",B300,72601,"Utility (piped) gas - 40 therms in South size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB30072610     ",B300,72610,"Electricity per KWH in South size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB30072611     ",B300,72611,"Utility (piped) gas - 100 therms in South size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB30072620     ",B300,72620,"Utility (piped) gas per therm in South size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB30072621     ",B300,72621,"Electricity per 500 KWH in South size B, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUB30074712     ",B300,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in South size B, average price, not seasonally adjusted","          ",1978,M01,1990,M07
"APUB30074713     ",B300,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in South size B, average price, not seasonally adjusted","          ",1978,M01,1980,M10
"APUB30074714     ",B300,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in South size B, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUB30074715     ",B300,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South size B, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUB30074716     ",B300,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in South size B, average price, not seasonally adjusted","          ",1981,M09,1997,M12
"APUB3007471A     ",B300,7471A,"Gasoline, all types, per gallon/3.785 liters in South size B, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUB40072511     ",B400,72511,"Fuel oil #2 per gallon (3.785 liters) in West size B, average price, not seasonally adjusted","          ",1978,M11,1988,M02
"APUB40072601     ",B400,72601,"Utility (piped) gas - 40 therms in West size B, average price, not seasonally adjusted","          ",1978,M11,1988,M12
"APUB40072610     ",B400,72610,"Electricity per KWH in West size B, average price, not seasonally adjusted","          ",1978,M11,1988,M12
"APUB40072611     ",B400,72611,"Utility (piped) gas - 100 therms in West size B, average price, not seasonally adjusted","          ",1978,M11,1988,M12
"APUB40072620     ",B400,72620,"Utility (piped) gas per therm in West size B, average price, not seasonally adjusted","          ",1978,M11,1988,M12
"APUB40072621     ",B400,72621,"Electricity per 500 KWH in West size B, average price, not seasonally adjusted","          ",1978,M11,1988,M12
"APUB40074712     ",B400,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in West size B, average price, not seasonally adjusted","          ",1978,M01,1988,M12
"APUB40074713     ",B400,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in West size B, average price, not seasonally adjusted","          ",1978,M01,1983,M12
"APUB40074714     ",B400,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in West size B, average price, not seasonally adjusted","          ",1978,M01,1988,M12
"APUB40074716     ",B400,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in West size B, average price, not seasonally adjusted","          ",1981,M09,1988,M12
"APUB4007471A     ",B400,7471A,"Gasoline, all types, per gallon/3.785 liters in West size B, average price, not seasonally adjusted","          ",1978,M01,1988,M12
"APUC00072511     ",C000,72511,"Fuel oil #2 per gallon (3.785 liters) in City size C, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUC00072601     ",C000,72601,"Utility (piped) gas - 40 therms in City size C, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUC00072610     ",C000,72610,"Electricity per KWH in City size C, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUC00072611     ",C000,72611,"Utility (piped) gas - 100 therms in City size C, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUC00072620     ",C000,72620,"Utility (piped) gas per therm in City size C, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUC00072621     ",C000,72621,"Electricity per 500 KWH in City size C, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUC00074712     ",C000,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in City size C, average price, not seasonally adjusted","          ",1987,M01,1991,M04
"APUC00074714     ",C000,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in City size C, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUC00074715     ",C000,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in City size C, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUC00074716     ",C000,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in City size C, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUC0007471A     ",C000,7471A,"Gasoline, all types, per gallon/3.785 liters in City size C, average price, not seasonally adjusted","          ",1987,M01,1997,M12
"APUC10072511     ",C100,72511,"Fuel oil #2 per gallon (3.785 liters) in Northeast size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC10072601     ",C100,72601,"Utility (piped) gas - 40 therms in Northeast size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC10072610     ",C100,72610,"Electricity per KWH in Northeast size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC10072611     ",C100,72611,"Utility (piped) gas - 100 therms in Northeast size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC10072620     ",C100,72620,"Utility (piped) gas per therm in Northeast size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC10072621     ",C100,72621,"Electricity per 500 KWH in Northeast size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC10074712     ",C100,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Northeast size C, average price, not seasonally adjusted","          ",1978,M01,1989,M04
"APUC10074713     ",C100,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Northeast size C, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUC10074714     ",C100,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Northeast size C, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUC10074715     ",C100,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Northeast size C, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUC10074716     ",C100,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Northeast size C, average price, not seasonally adjusted","          ",1981,M09,1997,M12
"APUC1007471A     ",C100,7471A,"Gasoline, all types, per gallon/3.785 liters in Northeast size C, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUC20072511     ",C200,72511,"Fuel oil #2 per gallon (3.785 liters) in North Central size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC20072601     ",C200,72601,"Utility (piped) gas - 40 therms in North Central size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC20072610     ",C200,72610,"Electricity per KWH in North Central size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC20072611     ",C200,72611,"Utility (piped) gas - 100 therms in North Central size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC20072620     ",C200,72620,"Utility (piped) gas per therm in North Central size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC20072621     ",C200,72621,"Electricity per 500 KWH in North Central size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC20074712     ",C200,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in North Central size C, average price, not seasonally adjusted","          ",1978,M01,1991,M04
"APUC20074713     ",C200,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in North Central size C, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUC20074714     ",C200,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in North Central size C, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUC20074715     ",C200,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in North Central size C, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUC20074716     ",C200,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in North Central size C, average price, not seasonally adjusted","          ",1986,M02,1997,M12
"APUC2007471A     ",C200,7471A,"Gasoline, all types, per gallon/3.785 liters in North Central size C, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUC30072511     ",C300,72511,"Fuel oil #2 per gallon (3.785 liters) in South size C, average price, not seasonally adjusted","          ",1987,M01,1991,M06
